start,end,gc_content,z_score
191701,192200,48.6,1.11
191801,192300,50.6,1.45
191901,192400,50.6,1.45
192001,192500,49.4,1.25
192101,192600,49.0,1.18
192201,192700,45.8,0.65
192301,192800,42.8,0.15
192401,192900,41.6,-0.04
192501,193000,39.4,-0.41
192601,193100,38.0,-0.64
192701,193200,37.4,-0.74
192801,193300,36.2,-0.94
192901,193400,34.6,-1.2
193001,193500,34.6,-1.2
193101,193600,32.8,-1.5
193201,193700,33.2,-1.43
193301,193800,34.6,-1.2
193401,193900,34.8,-1.17
193501,194000,37.2,-0.77
193601,194100,38.6,-0.54
193701,194200,38.2,-0.61
193801,194300,38.6,-0.54
193901,194400,37.4,-0.74
194001,194500,35.4,-1.07
194101,194600,37.0,-0.81
194201,194700,40.6,-0.21
194301,194800,42.2,0.06
194401,194900,47.8,0.98
194501,195000,51.0,1.51
194601,195100,49.8,1.31
194701,195200,47.4,0.92
194801,195300,43.2,0.22
194901,195400,37.0,-0.81
195001,195500,35.4,-1.07
195101,195600,36.8,-0.84
195201,195700,34.8,-1.17
195301,195800,35.4,-1.07
195401,195900,36.8,-0.84
195501,196000,34.4,-1.24
195601,196100,30.4,-1.9
195701,196200,32.4,-1.57
195801,196300,34.2,-1.27
195901,196400,34.8,-1.17
196001,196500,37.4,-0.74
196101,196600,42.2,0.06
196201,196700,39.2,-0.44
196301,196800,40.6,-0.21
196401,196900,40.0,-0.31
196501,197000,37.4,-0.74
196601,197100,35.4,-1.07
196701,197200,36.8,-0.84
196801,197300,35.2,-1.1
196901,197400,37.0,-0.81
197001,197500,40.4,-0.24
197101,197600,41.6,-0.04
197201,197700,44.0,0.35
197301,197800,46.2,0.72
197401,197900,47.2,0.88
197501,198000,48.4,1.08
197601,198100,49.4,1.25
197701,198200,49.6,1.28
197801,198300,47.4,0.92
197901,198400,45.2,0.55
198001,198500,46.4,0.75
198101,198600,45.0,0.52
198201,198700,42.8,0.15
198301,198800,43.6,0.29
198401,198900,45.4,0.58
198501,199000,41.0,-0.14
198601,199100,39.6,-0.38
198701,199200,43.8,0.32
198801,199300,45.6,0.62
198901,199400,46.2,0.72
199001,199500,45.8,0.65
199101,199600,47.8,0.98
199201,199700,45.4,0.58
199301,199800,43.2,0.22
199401,199900,38.4,-0.57
199501,200000,38.6,-0.54
199601,200100,37.4,-0.74
199701,200200,34.0,-1.3
199801,200300,33.8,-1.33
199901,200400,35.4,-1.07
200001,200500,35.2,-1.1
200101,200600,34.4,-1.24
200201,200700,37.6,-0.71
200301,200800,38.2,-0.61
200401,200900,41.8,-0.01
200501,201000,44.0,0.35
200601,201100,44.4,0.42
200701,201200,45.6,0.62
200801,201300,47.0,0.85
200901,201400,43.8,0.32
201001,201500,45.0,0.52
201101,201600,44.6,0.45
201201,201700,40.6,-0.21
201301,201800,36.4,-0.9
201401,201900,34.6,-1.2
201501,202000,32.4,-1.57
201601,202100,30.8,-1.83
201701,202200,32.6,-1.53
201801,202300,34.6,-1.2
201901,202400,36.2,-0.94
202001,202500,34.6,-1.2
202101,202600,35.0,-1.14
202201,202700,31.8,-1.67
202301,202800,29.0,-2.13
202401,202900,32.8,-1.5
202501,203000,35.0,-1.14
202601,203100,37.2,-0.77
202701,203200,39.4,-0.41
202801,203300,45.4,0.58
202901,203400,39.8,-0.34
203001,203500,40.0,-0.31
203101,203600,38.8,-0.51
203201,203700,39.0,-0.47
203301,203800,36.6,-0.87
203401,203900,36.8,-0.84
203501,204000,33.2,-1.43
203601,204100,33.4,-1.4
203701,204200,33.4,-1.4
203801,204300,34.6,-1.2
203901,204400,39.6,-0.38
204001,204500,42.0,0.02
204101,204600,40.4,-0.24
204201,204700,38.6,-0.54
204301,204800,36.2,-0.94
204401,204900,34.0,-1.3
204501,205000,34.2,-1.27
204601,205100,35.2,-1.1
204701,205200,38.6,-0.54
204801,205300,37.0,-0.81
204901,205400,34.8,-1.17
205001,205500,33.0,-1.47
205101,205600,34.6,-1.2
205201,205700,33.4,-1.4
205301,205800,36.8,-0.84
205401,205900,40.2,-0.28
205501,206000,43.8,0.32
205601,206100,45.8,0.65
205701,206200,47.4,0.92
205801,206300,47.6,0.95
205901,206400,46.6,0.78
206001,206500,47.2,0.88
206101,206600,47.0,0.85
206201,206700,48.2,1.05
206301,206800,50.2,1.38
206401,206900,52.0,1.68
206501,207000,51.8,1.64
206601,207100,50.6,1.45
206701,207200,48.6,1.11
206801,207300,43.8,0.32
206901,207400,40.2,-0.28
207001,207500,38.0,-0.64
207101,207600,38.2,-0.61
207201,207700,38.4,-0.57
207301,207800,43.0,0.19
207401,207900,43.8,0.32
207501,208000,43.8,0.32
207601,208100,45.0,0.52
207701,208200,45.4,0.58
207801,208300,41.6,-0.04
207901,208400,45.8,0.65
208001,208500,47.6,0.95
208101,208600,47.2,0.88
208201,208700,47.2,0.88
208301,208800,50.2,1.38
208401,208900,46.2,0.72
208501,209000,44.2,0.39
208601,209100,41.2,-0.11
208701,209200,41.6,-0.04
208801,209300,38.8,-0.51
208901,209400,40.8,-0.18
209001,209500,43.8,0.32
209101,209600,43.8,0.32
209201,209700,44.0,0.35
209301,209800,46.0,0.68
209401,209900,44.2,0.39
209501,210000,43.2,0.22
209601,210100,44.2,0.39
209701,210200,42.4,0.09
209801,210300,43.0,0.19
209901,210400,41.0,-0.14
210001,210500,38.6,-0.54
210101,210600,37.4,-0.74
210201,210700,34.8,-1.17
210301,210800,32.2,-1.6
210401,210900,31.4,-1.73
210501,211000,31.4,-1.73
210601,211100,32.8,-1.5
210701,211200,38.0,-0.64
210801,211300,38.8,-0.51
210901,211400,40.0,-0.31
211001,211500,44.2,0.39
211101,211600,44.0,0.35
211201,211700,44.4,0.42
211301,211800,46.6,0.78
211401,211900,51.2,1.54
211501,212000,50.0,1.35
211601,212100,49.4,1.25
211701,212200,47.8,0.98
211801,212300,42.0,0.02
211901,212400,39.2,-0.44
212001,212500,38.4,-0.57
212101,212600,39.0,-0.47
212201,212700,40.4,-0.24
212301,212800,47.0,0.85
212401,212900,43.0,0.19
212501,213000,38.0,-0.64
212601,213100,36.0,-0.97
212701,213200,36.0,-0.97
212801,213300,30.2,-1.93
212901,213400,35.2,-1.1
213001,213500,40.2,-0.28
213101,213600,43.6,0.29
213201,213700,41.6,-0.04
213301,213800,46.0,0.68
213401,213900,47.4,0.92
213501,214000,48.0,1.02
213601,214100,49.0,1.18
213701,214200,48.8,1.15
213801,214300,45.6,0.62
213901,214400,44.0,0.35
214001,214500,43.8,0.32
214101,214600,38.2,-0.61
214201,214700,38.8,-0.51
214301,214800,38.4,-0.57
214401,214900,35.8,-1.0
214501,215000,33.6,-1.37
214601,215100,41.6,-0.04
214701,215200,40.2,-0.28
214801,215300,41.6,-0.04
214901,215400,44.8,0.49
215001,215500,45.0,0.52
215101,215600,39.0,-0.47
215201,215700,38.4,-0.57
215301,215800,37.6,-0.71
215401,215900,36.6,-0.87
215501,216000,36.6,-0.87
215601,216100,36.8,-0.84
215701,216200,38.4,-0.57
215801,216300,38.6,-0.54
215901,216400,37.6,-0.71
216001,216500,38.8,-0.51
216101,216600,41.4,-0.08
216201,216700,41.2,-0.11
216301,216800,44.4,0.42
216401,216900,47.0,0.85
216501,217000,46.8,0.82
216601,217100,47.8,0.98
216701,217200,52.0,1.68
216801,217300,52.2,1.71
216901,217400,51.8,1.64
217001,217500,51.6,1.61
217101,217600,48.8,1.15
217201,217700,44.6,0.45
217301,217800,42.2,0.06
217401,217900,38.2,-0.61
217501,218000,37.2,-0.77
217601,218100,36.2,-0.94
217701,218200,34.6,-1.2
217801,218300,40.0,-0.31
217901,218400,42.2,0.06
218001,218500,44.6,0.45
218101,218600,45.2,0.55
218201,218700,43.2,0.22
218301,218800,38.4,-0.57
218401,218900,39.0,-0.47
218501,219000,39.8,-0.34
218601,219100,41.2,-0.11
218701,219200,44.0,0.35
218801,219300,46.2,0.72
218901,219400,45.8,0.65
219001,219500,43.2,0.22
219101,219600,43.2,0.22
219201,219700,44.4,0.42
219301,219800,44.6,0.45
219401,219900,46.8,0.82
219501,220000,49.4,1.25
219601,220100,50.8,1.48
219701,220200,51.8,1.64
219801,220300,52.0,1.68
219901,220400,52.0,1.68
220001,220500,47.4,0.92
220101,220600,44.2,0.39
220201,220700,43.2,0.22
220301,220800,38.2,-0.61
220401,220900,37.0,-0.81
220501,221000,41.4,-0.08
220601,221100,44.8,0.49
220701,221200,48.0,1.02
220801,221300,48.2,1.05
220901,221400,48.0,1.02
221001,221500,46.6,0.78
221101,221600,46.0,0.68
221201,221700,43.0,0.19
221301,221800,46.2,0.72
221401,221900,44.6,0.45
221501,222000,44.2,0.39
221601,222100,42.8,0.15
221701,222200,41.8,-0.01
221801,222300,38.4,-0.57
221901,222400,40.4,-0.24
222001,222500,41.6,-0.04
222101,222600,44.2,0.39
222201,222700,47.6,0.95
222301,222800,51.0,1.51
222401,222900,52.8,1.81
222501,223000,51.0,1.51
222601,223100,44.6,0.45
222701,223200,39.0,-0.47
222801,223300,39.2,-0.44
222901,223400,35.8,-1.0
223001,223500,37.8,-0.67
223101,223600,43.8,0.32
223201,223700,47.0,0.85
223301,223800,43.8,0.32
223401,223900,48.2,1.05
223501,224000,47.6,0.95
223601,224100,48.8,1.15
223701,224200,50.6,1.45
223801,224300,50.8,1.48
223901,224400,43.6,0.29
224001,224500,38.8,-0.51
224101,224600,33.8,-1.33
224201,224700,31.0,-1.8
224301,224800,32.2,-1.6
224401,224900,33.8,-1.33
224501,225000,36.6,-0.87
224601,225100,37.4,-0.74
224701,225200,36.2,-0.94
224801,225300,35.0,-1.14
224901,225400,39.0,-0.47
225001,225500,40.8,-0.18
225101,225600,42.8,0.15
225201,225700,44.4,0.42
225301,225800,47.6,0.95
225401,225900,43.2,0.22
225501,226000,41.0,-0.14
225601,226100,39.2,-0.44
225701,226200,39.4,-0.41
225801,226300,38.8,-0.51
225901,226400,42.2,0.06
226001,226500,45.2,0.55
226101,226600,47.4,0.92
226201,226700,47.0,0.85
226301,226800,44.8,0.49
226401,226900,43.6,0.29
226501,227000,42.4,0.09
226601,227100,39.6,-0.38
226701,227200,38.6,-0.54
226801,227300,38.6,-0.54
226901,227400,38.4,-0.57
227001,227500,37.0,-0.81
227101,227600,38.6,-0.54
227201,227700,39.8,-0.34
227301,227800,40.8,-0.18
227401,227900,40.2,-0.28
227501,228000,40.8,-0.18
227601,228100,41.0,-0.14
227701,228200,41.2,-0.11
227801,228300,39.6,-0.38
227901,228400,39.8,-0.34
228001,228500,38.8,-0.51
228101,228600,37.2,-0.77
228201,228700,35.2,-1.1
228301,228800,35.4,-1.07
228401,228900,33.8,-1.33
228501,229000,33.8,-1.33
228601,229100,36.0,-0.97
228701,229200,38.8,-0.51
228801,229300,37.8,-0.67
228901,229400,39.6,-0.38
229001,229500,41.4,-0.08
229101,229600,38.8,-0.51
229201,229700,34.8,-1.17
229301,229800,38.2,-0.61
229401,229900,38.6,-0.54
229501,230000,39.6,-0.38
229601,230100,43.8,0.32
229701,230200,47.4,0.92
229801,230300,48.4,1.08
229901,230400,49.4,1.25
230001,230500,46.4,0.75
230101,230600,41.2,-0.11
230201,230700,40.2,-0.28
230301,230800,36.8,-0.84
230401,230900,35.8,-1.0
230501,231000,36.0,-0.97
230601,231100,38.4,-0.57
230701,231200,37.0,-0.81
230801,231300,36.6,-0.87
230901,231400,33.2,-1.43
231001,231500,33.8,-1.33
231101,231600,32.6,-1.53
231201,231700,34.0,-1.3
231301,231800,33.4,-1.4
231401,231900,35.8,-1.0
231501,232000,35.8,-1.0
231601,232100,37.0,-0.81
231701,232200,39.8,-0.34
231801,232300,39.4,-0.41
231901,232400,43.4,0.25
232001,232500,45.6,0.62
232101,232600,47.6,0.95
232201,232700,46.0,0.68
232301,232800,46.8,0.82
232401,232900,42.0,0.02
232501,233000,39.6,-0.38
232601,233100,37.4,-0.74
232701,233200,36.0,-0.97
232801,233300,41.2,-0.11
232901,233400,44.2,0.39
233001,233500,46.0,0.68
233101,233600,46.8,0.82
233201,233700,46.2,0.72
233301,233800,41.8,-0.01
233401,233900,41.8,-0.01
233501,234000,42.2,0.06
233601,234100,43.6,0.29
233701,234200,46.8,0.82
233801,234300,49.6,1.28
233901,234400,45.2,0.55
234001,234500,40.4,-0.24
234101,234600,37.6,-0.71
234201,234700,34.0,-1.3
234301,234800,35.4,-1.07
234401,234900,40.0,-0.31
234501,235000,46.6,0.78
234601,235100,46.0,0.68
234701,235200,46.8,0.82
234801,235300,41.0,-0.14
234901,235400,35.4,-1.07
235001,235500,29.8,-2.0
235101,235600,28.4,-2.23
235201,235700,27.2,-2.43
235301,235800,28.4,-2.23
235401,235900,29.2,-2.1
235501,236000,33.8,-1.33
235601,236100,36.4,-0.9
235701,236200,36.4,-0.9
235801,236300,36.6,-0.87
235901,236400,39.6,-0.38
236001,236500,38.2,-0.61
236101,236600,40.2,-0.28
236201,236700,45.4,0.58
236301,236800,45.2,0.55
236401,236900,44.6,0.45
236501,237000,44.6,0.45
236601,237100,42.6,0.12
236701,237200,39.6,-0.38
236801,237300,42.6,0.12
236901,237400,47.6,0.95
237001,237500,48.0,1.02
237101,237600,47.8,0.98
237201,237700,49.0,1.18
237301,237800,49.6,1.28
237401,237900,46.2,0.72
237501,238000,45.4,0.58
237601,238100,49.0,1.18
237701,238200,51.2,1.54
237801,238300,49.6,1.28
237901,238400,50.6,1.45
238001,238500,49.2,1.21
238101,238600,45.0,0.52
238201,238700,41.0,-0.14
238301,238800,37.8,-0.67
238401,238900,34.6,-1.2
238501,239000,36.2,-0.94
238601,239100,37.8,-0.67
238701,239200,39.8,-0.34
238801,239300,43.8,0.32
238901,239400,47.0,0.85
239001,239500,45.4,0.58
239101,239600,45.6,0.62
239201,239700,44.8,0.49
239301,239800,46.8,0.82
239401,239900,42.0,0.02
239501,240000,47.4,0.92
239601,240100,48.0,1.02
239701,240200,50.4,1.41
239801,240300,45.8,0.65
239901,240400,47.4,0.92
240001,240500,41.6,-0.04
240101,240600,39.8,-0.34
240201,240700,37.4,-0.74
240301,240800,39.0,-0.47
240401,240900,40.2,-0.28
240501,241000,41.6,-0.04
240601,241100,42.0,0.02
240701,241200,40.0,-0.31
240801,241300,40.6,-0.21
240901,241400,42.0,0.02
241001,241500,43.8,0.32
241101,241600,44.6,0.45
241201,241700,48.4,1.08
241301,241800,50.2,1.38
241401,241900,51.0,1.51
241501,242000,51.0,1.51
241601,242100,50.2,1.38
241701,242200,46.2,0.72
241801,242300,43.0,0.19
241901,242400,39.6,-0.38
242001,242500,35.4,-1.07
242101,242600,35.0,-1.14
242201,242700,36.0,-0.97
242301,242800,34.6,-1.2
242401,242900,36.0,-0.97
242501,243000,41.4,-0.08
242601,243100,43.0,0.19
242701,243200,46.6,0.78
242801,243300,52.0,1.68
242901,243400,54.0,2.01
243001,243500,51.0,1.51
243101,243600,50.4,1.41
243201,243700,48.8,1.15
243301,243800,45.0,0.52
243401,243900,41.6,-0.04
243501,244000,39.2,-0.44
243601,244100,37.2,-0.77
243701,244200,36.8,-0.84
243801,244300,35.4,-1.07
243901,244400,36.8,-0.84
244001,244500,37.4,-0.74
244101,244600,39.8,-0.34
244201,244700,38.2,-0.61
244301,244800,38.0,-0.64
244401,244900,37.6,-0.71
244501,245000,39.4,-0.41
244601,245100,39.2,-0.44
244701,245200,40.6,-0.21
244801,245300,41.6,-0.04
244901,245400,41.0,-0.14
245001,245500,42.8,0.15
245101,245600,41.8,-0.01
245201,245700,43.2,0.22
245301,245800,45.6,0.62
245401,245900,49.0,1.18
245501,246000,49.6,1.28
245601,246100,53.4,1.91
245701,246200,52.0,1.68
245801,246300,52.2,1.71
245901,246400,49.6,1.28
246001,246500,45.6,0.62
246101,246600,46.0,0.68
246201,246700,46.8,0.82
246301,246800,47.2,0.88
246401,246900,49.4,1.25
246501,247000,51.8,1.64
246601,247100,50.8,1.48
246701,247200,49.0,1.18
246801,247300,47.8,0.98
246901,247400,47.6,0.95
247001,247500,49.4,1.25
247101,247600,47.8,0.98
247201,247700,51.0,1.51
247301,247800,52.0,1.68
247401,247900,50.8,1.48
247501,248000,47.4,0.92
247601,248100,45.2,0.55
247701,248200,41.8,-0.01
247801,248300,38.4,-0.57
247901,248400,38.8,-0.51
248001,248500,39.4,-0.41
248101,248600,39.8,-0.34
248201,248700,41.0,-0.14
248301,248800,43.8,0.32
248401,248900,42.0,0.02
248501,249000,40.6,-0.21
248601,249100,41.4,-0.08
248701,249200,39.2,-0.44
248801,249300,38.0,-0.64
248901,249400,41.2,-0.11
249001,249500,44.2,0.39
249101,249600,47.0,0.85
249201,249700,50.0,1.35
249301,249800,50.2,1.38
249401,249900,48.6,1.11
249501,250000,47.8,0.98
249601,250100,43.0,0.19
249701,250200,41.6,-0.04
249801,250300,42.6,0.12
249901,250400,40.4,-0.24
250001,250500,38.2,-0.61
250101,250600,39.0,-0.47
250201,250700,38.2,-0.61
250301,250800,38.2,-0.61
250401,250900,41.6,-0.04
250501,251000,45.8,0.65
250601,251100,44.8,0.49
250701,251200,46.6,0.78
250801,251300,46.0,0.68
250901,251400,42.6,0.12
251001,251500,40.2,-0.28
251101,251600,45.2,0.55
251201,251700,44.8,0.49
251301,251800,44.0,0.35
251401,251900,45.6,0.62
251501,252000,45.8,0.65
251601,252100,43.4,0.25
251701,252200,42.2,0.06
251801,252300,44.0,0.35
251901,252400,44.8,0.49
252001,252500,44.2,0.39
252101,252600,41.4,-0.08
252201,252700,41.2,-0.11
252301,252800,39.0,-0.47
252401,252900,37.2,-0.77
252501,253000,37.2,-0.77
252601,253100,36.8,-0.84
252701,253200,33.0,-1.47
252801,253300,33.0,-1.47
252901,253400,33.6,-1.37
253001,253500,33.2,-1.43
253101,253600,33.4,-1.4
253201,253700,35.8,-1.0
253301,253800,34.2,-1.27
253401,253900,31.8,-1.67
253501,254000,31.0,-1.8
253601,254100,33.4,-1.4
253701,254200,34.0,-1.3
253801,254300,33.4,-1.4
253901,254400,34.0,-1.3
254001,254500,34.6,-1.2
254101,254600,35.0,-1.14
254201,254700,35.4,-1.07
254301,254800,37.4,-0.74
254401,254900,37.6,-0.71
254501,255000,37.0,-0.81
254601,255100,35.6,-1.04
254701,255200,34.2,-1.27
254801,255300,35.0,-1.14
254901,255400,36.8,-0.84
255001,255500,39.4,-0.41
255101,255600,40.0,-0.31
255201,255700,40.6,-0.21
255301,255800,41.2,-0.11
255401,255900,41.2,-0.11
255501,256000,38.6,-0.54
255601,256100,38.8,-0.51
255701,256200,40.0,-0.31
255801,256300,41.4,-0.08
255901,256400,44.0,0.35
256001,256500,45.2,0.55
256101,256600,47.4,0.92
256201,256700,48.2,1.05
256301,256800,50.0,1.35
256401,256900,45.8,0.65
256501,257000,43.8,0.32
256601,257100,40.4,-0.24
256701,257200,41.6,-0.04
256801,257300,38.2,-0.61
256901,257400,40.4,-0.24
257001,257500,41.8,-0.01
257101,257600,42.8,0.15
257201,257700,37.2,-0.77
257301,257800,35.6,-1.04
257401,257900,34.4,-1.24
257501,258000,35.4,-1.07
257601,258100,38.0,-0.64
257701,258200,44.2,0.39
257801,258300,47.4,0.92
257901,258400,45.2,0.55
258001,258500,42.4,0.09
258101,258600,40.0,-0.31
258201,258700,35.4,-1.07
258301,258800,30.8,-1.83
258401,258900,32.2,-1.6
258501,259000,32.8,-1.5
258601,259100,29.8,-2.0
258701,259200,30.6,-1.86
258801,259300,30.8,-1.83
258901,259400,31.4,-1.73
259001,259500,33.2,-1.43
259101,259600,36.4,-0.9
259201,259700,36.8,-0.84
259301,259800,38.0,-0.64
259401,259900,39.4,-0.41
259501,260000,42.2,0.06
259601,260100,42.2,0.06
259701,260200,40.6,-0.21
259801,260300,41.2,-0.11
259901,260400,41.2,-0.11
260001,260500,36.4,-0.9
260101,260600,35.4,-1.07
260201,260700,36.4,-0.9
260301,260800,33.6,-1.37
260401,260900,33.4,-1.4
260501,261000,36.0,-0.97
260601,261100,37.4,-0.74
260701,261200,38.6,-0.54
260801,261300,40.4,-0.24
260901,261400,40.4,-0.24
261001,261500,41.4,-0.08
261101,261600,41.8,-0.01
261201,261700,41.4,-0.08
261301,261800,41.0,-0.14
261401,261900,43.0,0.19
261501,262000,42.0,0.02
261601,262100,40.2,-0.28
261701,262200,37.6,-0.71
261801,262300,39.2,-0.44
261901,262400,34.6,-1.2
262001,262500,33.2,-1.43
262101,262600,33.0,-1.47
262201,262700,34.8,-1.17
262301,262800,33.4,-1.4
262401,262900,35.2,-1.1
262501,263000,34.4,-1.24
262601,263100,34.4,-1.24
262701,263200,35.0,-1.14
262801,263300,36.4,-0.9
262901,263400,37.6,-0.71
263001,263500,37.2,-0.77
263101,263600,36.8,-0.84
263201,263700,38.8,-0.51
263301,263800,41.2,-0.11
263401,263900,42.2,0.06
263501,264000,43.4,0.25
263601,264100,44.6,0.45
263701,264200,42.6,0.12
263801,264300,40.4,-0.24
263901,264400,37.4,-0.74
264001,264500,36.0,-0.97
264101,264600,36.6,-0.87
264201,264700,37.0,-0.81
264301,264800,36.2,-0.94
264401,264900,37.2,-0.77
264501,265000,42.6,0.12
264601,265100,42.4,0.09
264701,265200,42.4,0.09
264801,265300,42.2,0.06
264901,265400,40.0,-0.31
265001,265500,35.4,-1.07
265101,265600,32.0,-1.63
265201,265700,36.0,-0.97
265301,265800,39.0,-0.47
265401,265900,42.8,0.15
265501,266000,44.2,0.39
265601,266100,46.4,0.75
265701,266200,41.6,-0.04
265801,266300,38.0,-0.64
265901,266400,36.6,-0.87
266001,266500,38.0,-0.64
266101,266600,41.4,-0.08
266201,266700,43.0,0.19
266301,266800,42.6,0.12
266401,266900,41.4,-0.08
266501,267000,37.8,-0.67
266601,267100,33.8,-1.33
266701,267200,33.2,-1.43
266801,267300,36.2,-0.94
266901,267400,41.2,-0.11
267001,267500,46.8,0.82
267101,267600,49.2,1.21
267201,267700,49.8,1.31
267301,267800,47.0,0.85
267401,267900,43.4,0.25
267501,268000,37.6,-0.71
267601,268100,35.6,-1.04
267701,268200,37.2,-0.77
267801,268300,39.0,-0.47
267901,268400,39.0,-0.47
268001,268500,43.6,0.29
268101,268600,44.8,0.49
268201,268700,42.8,0.15
268301,268800,43.0,0.19
268401,268900,40.0,-0.31
268501,269000,34.8,-1.17
268601,269100,32.0,-1.63
268701,269200,35.4,-1.07
268801,269300,35.2,-1.1
268901,269400,38.8,-0.51
269001,269500,42.4,0.09
269101,269600,48.2,1.05
269201,269700,44.8,0.49
269301,269800,46.0,0.68
269401,269900,46.6,0.78
269501,270000,48.0,1.02
269601,270100,48.2,1.05
269701,270200,46.8,0.82
269801,270300,47.8,0.98
269901,270400,46.8,0.82
270001,270500,45.2,0.55
270101,270600,44.2,0.39
270201,270700,48.2,1.05
270301,270800,47.2,0.88
270401,270900,45.6,0.62
270501,271000,46.0,0.68
270601,271100,43.0,0.19
270701,271200,42.0,0.02
270801,271300,41.0,-0.14
270901,271400,39.8,-0.34
271001,271500,39.8,-0.34
271101,271600,41.0,-0.14
271201,271700,41.0,-0.14
271301,271800,44.4,0.42
271401,271900,47.6,0.95
271501,272000,46.6,0.78
271601,272100,45.2,0.55
271701,272200,44.4,0.42
271801,272300,41.0,-0.14
271901,272400,39.0,-0.47
272001,272500,41.2,-0.11
272101,272600,43.4,0.25
272201,272700,40.2,-0.28
272301,272800,39.4,-0.41
272401,272900,40.0,-0.31
272501,273000,38.2,-0.61
272601,273100,37.2,-0.77
272701,273200,39.6,-0.38
272801,273300,41.4,-0.08
272901,273400,42.8,0.15
273001,273500,41.0,-0.14
273101,273600,40.8,-0.18
273201,273700,41.4,-0.08
273301,273800,39.6,-0.38
273401,273900,38.4,-0.57
273501,274000,39.0,-0.47
273601,274100,36.2,-0.94
273701,274200,34.6,-1.2
273801,274300,34.6,-1.2
273901,274400,35.4,-1.07
274001,274500,34.2,-1.27
274101,274600,39.6,-0.38
274201,274700,43.2,0.22
274301,274800,44.4,0.42
274401,274900,46.4,0.75
274501,275000,49.0,1.18
274601,275100,47.6,0.95
274701,275200,46.6,0.78
274801,275300,44.4,0.42
274901,275400,41.4,-0.08
275001,275500,43.2,0.22
275101,275600,43.0,0.19
275201,275700,40.6,-0.21
275301,275800,41.2,-0.11
275401,275900,42.4,0.09
275501,276000,39.2,-0.44
275601,276100,37.8,-0.67
275701,276200,40.2,-0.28
275801,276300,41.0,-0.14
275901,276400,39.4,-0.41
276001,276500,38.6,-0.54
276101,276600,37.6,-0.71
276201,276700,33.8,-1.33
276301,276800,31.0,-1.8
276401,276900,33.2,-1.43
276501,277000,35.6,-1.04
276601,277100,37.8,-0.67
276701,277200,42.4,0.09
276801,277300,47.2,0.88
276901,277400,45.4,0.58
277001,277500,43.0,0.19
277101,277600,40.8,-0.18
277201,277700,37.4,-0.74
277301,277800,36.0,-0.97
277401,277900,35.0,-1.14
277501,278000,37.4,-0.74
277601,278100,40.4,-0.24
277701,278200,42.8,0.15
277801,278300,44.2,0.39
277901,278400,47.6,0.95
278001,278500,47.2,0.88
278101,278600,44.6,0.45
278201,278700,42.0,0.02
278301,278800,40.0,-0.31
278401,278900,37.0,-0.81
278501,279000,36.2,-0.94
278601,279100,36.6,-0.87
278701,279200,37.6,-0.71
278801,279300,38.0,-0.64
278901,279400,39.4,-0.41
279001,279500,37.2,-0.77
279101,279600,39.4,-0.41
279201,279700,40.2,-0.28
279301,279800,39.6,-0.38
279401,279900,39.0,-0.47
279501,280000,41.2,-0.11
279601,280100,39.6,-0.38
279701,280200,38.6,-0.54
279801,280300,39.6,-0.38
279901,280400,40.6,-0.21
280001,280500,43.2,0.22
280101,280600,46.2,0.72
280201,280700,48.2,1.05
280301,280800,47.6,0.95
280401,280900,46.4,0.75
280501,281000,46.2,0.72
280601,281100,43.2,0.22
280701,281200,42.2,0.06
280801,281300,40.6,-0.21
280901,281400,43.2,0.22
281001,281500,43.0,0.19
281101,281600,45.2,0.55
281201,281700,44.6,0.45
281301,281800,44.8,0.49
281401,281900,40.8,-0.18
281501,282000,35.2,-1.1
281601,282100,30.4,-1.9
281701,282200,28.6,-2.2
281801,282300,28.0,-2.29
281901,282400,28.0,-2.29
282001,282500,31.4,-1.73
282101,282600,37.2,-0.77
282201,282700,38.0,-0.64
282301,282800,39.6,-0.38
282401,282900,42.0,0.02
282501,283000,42.2,0.06
282601,283100,39.8,-0.34
282701,283200,40.6,-0.21
282801,283300,42.8,0.15
282901,283400,43.6,0.29
283001,283500,47.4,0.92
283101,283600,48.6,1.11
283201,283700,49.6,1.28
283301,283800,48.0,1.02
283401,283900,49.0,1.18
283501,284000,47.2,0.88
283601,284100,44.4,0.42
283701,284200,44.8,0.49
283801,284300,47.4,0.92
283901,284400,46.6,0.78
284001,284500,45.0,0.52
284101,284600,45.6,0.62
284201,284700,43.8,0.32
284301,284800,41.0,-0.14
284401,284900,36.6,-0.87
284501,285000,33.2,-1.43
284601,285100,31.8,-1.67
284701,285200,31.2,-1.77
284801,285300,30.4,-1.9
284901,285400,36.2,-0.94
285001,285500,41.2,-0.11
285101,285600,43.4,0.25
285201,285700,47.8,0.98
285301,285800,48.2,1.05
285401,285900,46.0,0.68
285501,286000,44.0,0.35
285601,286100,43.6,0.29
285701,286200,39.4,-0.41
285801,286300,39.6,-0.38
285901,286400,37.4,-0.74
286001,286500,36.6,-0.87
286101,286600,34.8,-1.17
286201,286700,37.2,-0.77
286301,286800,39.2,-0.44
286401,286900,40.4,-0.24
286501,287000,43.4,0.25
286601,287100,47.6,0.95
286701,287200,48.2,1.05
286801,287300,46.0,0.68
286901,287400,46.8,0.82
287001,287500,44.8,0.49
287101,287600,43.0,0.19
287201,287700,42.8,0.15
287301,287800,45.4,0.58
287401,287900,46.0,0.68
287501,288000,46.4,0.75
287601,288100,44.4,0.42
